Company Name;Company Code;HFM Entity Code;Currency;Dcoument Type;Debit/Credit indicator;Gross Value in Local Currency;Net Value in Local Currency;Gross Value in GBB;Net Value in GBB;Clearing Date;Document Date;Document Recipt Date;Due Date;Payment Date;Payment Terms Code;Payment Method Code;Trading Partner;Customer Code;Customer Name;SAP Reference Number;SAP Document Number
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;H;                       224.89;                       224.89;;;31/08/2021;31/08/2021;31/08/2021;31/08/2021;31/08/2021;;Bank Transfer;YES;0000101438;DS Smith PLC;GS0091;0700000458
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                       645.83;                       645.83;;;30/09/2021;31/08/2021;31/08/2021;15/09/2021;30/09/2021;GB06;Bank Transfer;YES;0000101604;DS Smith Packaging Füzesabony;;0700000465
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                       645.83;                       645.83;;;30/09/2021;31/08/2021;31/08/2021;15/09/2021;30/09/2021;GB06;Bank Transfer;YES;0000101604;DS Smith Packaging Füzesabony;;0700000466
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      1550.00;                         1550;;;01/10/2021;31/08/2021;31/08/2021;15/09/2021;01/10/2021;GB06;Bank Transfer;YES;0000101634;DS Smith Packaging d.o.o. Kruš;;0700000467
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     13791.55;                     13791.55;;;01/10/2021;31/08/2021;31/08/2021;15/09/2021;01/10/2021;GB06;Bank Transfer;YES;0000101634;DS Smith Packaging d.o.o. Kruš;;0700000468
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      2886.59;                      2886.59;;;05/10/2021;31/08/2021;31/08/2021;31/08/2021;05/10/2021;;Bank Transfer;YES;0000101749;DS Smith Omikron Kft;;0700000469
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     13130.22;                     13130.22;;;30/09/2021;31/08/2021;31/08/2021;15/09/2021;30/09/2021;GB06;Bank Transfer;YES;0000101639;D S Smith AD Skopje;;0700000470
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                   4000000.00;                      4000000;;;01/09/2021;09/08/2021;09/08/2021;15/09/2021;01/09/2021;GB06;Bank Transfer;YES;0000101641;DS Smith Slovenija d.o.o.;DIVERSE;0700000471
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;H;                   4000000.00;                      4000000;;;01/09/2021;09/08/2021;09/08/2021;31/12/2020;01/09/2021;;Bank Transfer;YES;0000101641;DS Smith Slovenija d.o.o.;DIVERSE;0700000471
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     24620.47;                     24620.47;;;20/09/2021;20/09/2021;20/09/2021;15/10/2021;20/09/2021;GB06;Bank Transfer;YES;0000101338;DS Smith Paper Ltd;K8;0700000513
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;H;                     24620.47;                     24620.47;;;20/09/2021;20/09/2021;20/09/2021;20/09/2021;20/09/2021;;Bank Transfer;YES;0000101338;DS Smith Paper Ltd;K9;0700000514
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      9000.00;                         9000;;;16/11/2021;29/09/2021;29/09/2021;15/10/2021;16/11/2021;GB06;Bank Transfer;YES;0000101637;D S Smith Bulgaria S.A;ABGPAZ;0700000522
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     20100.00;                        20100;;;16/11/2021;29/09/2021;29/09/2021;15/10/2021;16/11/2021;GB06;Bank Transfer;YES;0000101644;DS Smith Belisce Croatia d.o.o;AHRBEL;0700000523
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     25100.00;                        25100;;;16/11/2021;29/09/2021;29/09/2021;15/10/2021;16/11/2021;GB06;Bank Transfer;YES;0000101611;DS Smith Packaging Austria Gmb;PATKAL;0700000524
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      4000.00;                         4000;;;16/11/2021;29/09/2021;29/09/2021;15/10/2021;16/11/2021;GB06;Bank Transfer;YES;0000101214;DS Smith Packaging Austria Gmb;PATMAG;0700000525
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     21000.00;                        21000;;;16/11/2021;29/09/2021;29/09/2021;15/10/2021;16/11/2021;GB06;Bank Transfer;YES;0000101636;DS Smith Bulgaria S.A;PBGPAZ;0700000526
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      5300.00;                         5300;;;16/11/2021;29/09/2021;29/09/2021;15/10/2021;16/11/2021;GB06;Bank Transfer;YES;0000101754;DS Smith Bulgaria SA;PBGRAZ;0700000527
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      5000.00;                         5000;;;16/11/2021;29/09/2021;29/09/2021;15/10/2021;16/11/2021;GB06;Bank Transfer;YES;0000100695;DS Smith Packag Czech Republic;PCZSSC;0700000528
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                       600.00;                          600;;;16/11/2021;29/09/2021;29/09/2021;15/10/2021;16/11/2021;GB06;Bank Transfer;YES;0000100579;DS SMITH PACKAGING ESTONIA AS;PEETAL;0700000529
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                       350.00;                          350;;;16/11/2021;29/09/2021;29/09/2021;15/11/2021;16/11/2021;HR30;Bank Transfer;YES;0000101464;DS Smith Cretan Hellas SA;PGRIER;0700000530
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      7000.00;                         7000;;;16/11/2021;29/09/2021;29/09/2021;15/11/2021;16/11/2021;HR30;Bank Transfer;YES;0000101460;DS Smith Hellas SA;PGRTHE;0700000531
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     18800.00;                        18800;;;16/11/2021;29/09/2021;29/09/2021;15/10/2021;16/11/2021;GB06;Bank Transfer;YES;0000101599;DS Smith Belišće Croatia D.O.O;PHRBEL;0700000532
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     17500.00;                        17500;;;16/11/2021;29/09/2021;29/09/2021;15/10/2021;16/11/2021;GB06;Bank Transfer;YES;0000101635;Bilokalnik-IPA d.d.;PHRCOP;0700000533
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     21000.00;                        21000;;;05/10/2021;29/09/2021;29/09/2021;15/10/2021;05/10/2021;GB06;Bank Transfer;YES;0000101604;DS Smith Packaging Füzesabony;PHUFUS;0700000534
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      5500.00;                         5500;;;16/11/2021;29/09/2021;29/09/2021;15/10/2021;16/11/2021;GB06;Bank Transfer;YES;0000100834;DS Smith Packaging Hungary Kft;PHUSSC;0700000535
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      1600.00;                         1600;;;16/11/2021;29/09/2021;29/09/2021;15/10/2021;16/11/2021;GB06;Bank Transfer;YES;0000100737;DS Smith Packaging Lithuania U;PLTEUR;0700000536
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                       100.00;                          100;;;16/11/2021;29/09/2021;29/09/2021;15/10/2021;16/11/2021;GB06;Bank Transfer;YES;0000100610;SIA DS Smith Packaging Latvia;PLVEUR;0700000537
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      1000.00;                         1000;;;16/11/2021;29/09/2021;29/09/2021;15/10/2021;16/11/2021;GB06;Bank Transfer;YES;0000101639;D S Smith AD Skopje;PMKSKO;0700000538
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      7400.00;                         7400;;;16/11/2021;29/09/2021;29/09/2021;15/10/2021;16/11/2021;GB06;Bank Transfer;YES;0000101585;DS Smith Polska sp. z o.o.;PPLWAR;0700000539
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      1100.00;                         1100;;;16/11/2021;29/09/2021;29/09/2021;15/10/2021;16/11/2021;GB06;Bank Transfer;YES;0000101930;DS Smith Packaging Ghimbav S.R;PROGHI;0700000540
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      5300.00;                         5300;;;16/11/2021;29/09/2021;29/09/2021;15/10/2021;16/11/2021;GB06;Bank Transfer;YES;0000100626;DS Smith Packaging Romania SRL;PROTIM;0700000541
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     18000.00;                        18000;;;16/11/2021;29/09/2021;29/09/2021;15/10/2021;16/11/2021;GB06;Bank Transfer;YES;0000101634;DS Smith Packaging d.o.o. Kruš;PRSKRU;0700000542
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     32500.00;                        32500;;;16/11/2021;29/09/2021;29/09/2021;15/10/2021;16/11/2021;GB06;Bank Transfer;YES;0000101641;DS Smith Slovenija d.o.o.;PSIBRE;0700000543
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      3100.00;                         3100;;;16/11/2021;29/09/2021;29/09/2021;15/10/2021;16/11/2021;GB06;Bank Transfer;YES;0000101648;DS Smith Slovenija d.o.o.;PSIRAK;0700000544
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                       110.00;                          110;;;16/11/2021;29/09/2021;29/09/2021;15/10/2021;16/11/2021;GB06;Bank Transfer;YES;0000101744;DS Smith Packaging sp. z.o.o.;PSKILA;0700000545
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     21600.00;                        21600;;;16/11/2021;29/09/2021;29/09/2021;15/10/2021;16/11/2021;GB06;Bank Transfer;YES;0000101600;DS Smith Turpak Obaly, a.s.;PSKMAR;0700000546
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                       550.00;                          550;;;16/11/2021;29/09/2021;29/09/2021;15/10/2021;16/11/2021;GB06;Bank Transfer;YES;0000100465;DS Smith Packaging Slovakia s.;PSKOBA;0700000547
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                       850.00;                          850;;;16/11/2021;29/09/2021;29/09/2021;15/10/2021;16/11/2021;GB06;Bank Transfer;YES;0000101711;DS Smith Ambalaj A.S.;PTRSIL;0700000548
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      1800.00;                         1800;;;16/11/2021;29/09/2021;29/09/2021;15/10/2021;16/11/2021;GB06;Bank Transfer;YES;0000101669;D S Smith Unijapapir;RHRZAG;0700000549
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                       160.00;                          160;;;16/11/2021;29/09/2021;29/09/2021;15/10/2021;16/11/2021;GB06;Bank Transfer;YES;0000101647;DS Smith Inos Papir Servis d.o;RRSBEL;0700000550
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                       224.89;                       224.89;;;19/11/2021;03/09/2021;30/09/2021;15/10/2021;19/11/2021;GB06;Bank Transfer;YES;0000102105;DS Smith Packaging Limited;AR0093;0700000551
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     39995.73;                     39995.73;;;30/11/2021;09/09/2021;30/09/2021;15/10/2021;30/11/2021;GB06;Bank Transfer;YES;0000101635;Bilokalnik-IPA d.d.;AR0094;0700000552
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     12634.09;                     12634.09;;;28/10/2021;21/09/2021;30/09/2021;15/10/2021;28/10/2021;GB06;Bank Transfer;YES;0000101338;DS Smith Paper Ltd;AR0096;0700000554
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     20932.82;                     20932.82;;;28/10/2021;21/09/2021;30/09/2021;15/10/2021;28/10/2021;GB06;Bank Transfer;YES;0000101338;DS Smith Paper Ltd;AR0097;0700000555
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     16666.91;                     16666.91;;;30/12/2021;21/09/2021;30/09/2021;15/10/2021;30/12/2021;GB06;Bank Transfer;YES;0000102105;DS Smith Packaging Limited;AR0099;0700000557
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      8294.17;                      8294.17;;;28/10/2021;21/09/2021;30/09/2021;15/10/2021;28/10/2021;GB06;Bank Transfer;YES;0000102105;DS Smith Packaging Limited;AR0100;0700000558
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      6600.00;                         6600;;;30/09/2021;21/09/2021;30/09/2021;15/10/2021;30/09/2021;GB06;Bank Transfer;YES;0000101585;DS Smith Polska sp. z o.o.;AR0101;0700000559
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;H;                      6600.00;                         6600;;;30/09/2021;21/09/2021;30/09/2021;21/09/2021;30/09/2021;GB06;Bank Transfer;YES;0000101585;DS Smith Polska sp. z o.o.;AR0101;0700000560
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      6600.00;                         6600;;;12/10/2021;21/09/2021;30/09/2021;15/10/2021;12/10/2021;GB06;Bank Transfer;YES;0000101585;DS Smith Polska sp. z o.o.;AR0101;0700000561
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      4579.49;                      3847.04;;;28/10/2021;30/09/2021;30/09/2021;15/10/2021;28/10/2021;GB06;Bank Transfer;YES;0000101611;DS Smith Packaging Austria Gmb;AR0102;0700000562
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                       353.14;                       353.14;;;28/10/2021;30/09/2021;30/09/2021;15/10/2021;28/10/2021;GB06;Bank Transfer;YES;0000101611;DS Smith Packaging Austria Gmb;AR0103;0700000563
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                       176.28;                        146.9;;;28/10/2021;30/09/2021;30/09/2021;15/10/2021;28/10/2021;GB06;Bank Transfer;YES;0000101611;DS Smith Packaging Austria Gmb;AR0104;0700000564
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      1916.67;                      1916.67;;;28/10/2021;30/09/2021;30/09/2021;30/09/2021;28/10/2021;;Bank Transfer;YES;0000102146;DS Smith Packaging Hungary Kft;AR0105;0700000565
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      1916.67;                      1916.67;;;28/10/2021;30/09/2021;30/09/2021;30/09/2021;28/10/2021;;Bank Transfer;YES;0000102146;DS Smith Packaging Hungary Kft;AR0106;0700000566
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      8566.67;                      8566.67;;;30/09/2021;30/09/2021;30/09/2021;30/09/2021;30/09/2021;;Bank Transfer;YES;0000102146;DS Smith Packaging Hungary Kft;AR0107;0700000567
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;H;                      1291.66;                      1291.66;;;30/09/2021;30/09/2021;30/09/2021;30/09/2021;30/09/2021;;Bank Transfer;YES;0000101604;DS Smith Packaging Füzesabony;;0700000574
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;H;                      1291.66;                      1291.66;;;30/09/2021;30/09/2021;30/09/2021;30/09/2021;30/09/2021;;Bank Transfer;YES;0000101604;DS Smith Packaging Füzesabony;;0700000575
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;H;                      3100.00;                         3100;;;01/10/2021;30/09/2021;30/09/2021;30/09/2021;01/10/2021;;Bank Transfer;YES;0000101634;DS Smith Packaging d.o.o. Kruš;;0700000576
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;H;                     27583.11;                     27583.11;;;01/10/2021;30/09/2021;30/09/2021;30/09/2021;01/10/2021;;Bank Transfer;YES;0000101634;DS Smith Packaging d.o.o. Kruš;;0700000577
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;H;                      2793.48;                      2793.48;;;05/10/2021;30/09/2021;30/09/2021;30/09/2021;05/10/2021;;Bank Transfer;YES;0000101749;DS Smith Omikron Kft;;0700000578
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;H;                     26260.44;                     26260.44;;;30/09/2021;30/09/2021;30/09/2021;30/09/2021;30/09/2021;;Bank Transfer;YES;0000101639;D S Smith AD Skopje;;0700000579
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;H;                   6000000.00;                      6000000;;;30/09/2021;14/09/2021;14/09/2021;31/12/2020;30/09/2021;;Bank Transfer;YES;0000101636;DS Smith Bulgaria S.A;DIVERSE;0700000580
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                   6000000.00;                      6000000;;;30/09/2021;14/09/2021;14/09/2021;15/10/2021;30/09/2021;GB06;Bank Transfer;YES;0000101636;DS Smith Bulgaria S.A;DIVERSE;0700000580
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;H;                      8566.67;                      8566.67;;;30/09/2021;30/09/2021;30/09/2021;30/09/2021;30/09/2021;;Bank Transfer;YES;0000102146;DS Smith Packaging Hungary Kft;AR0107;0700000582
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                         0.01;                         0.01;;;01/10/2021;30/09/2021;30/09/2021;15/10/2021;01/10/2021;GB06;Bank Transfer;YES;0000101634;DS Smith Packaging d.o.o. Kruš;PRSKRU;0700000588
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;H;                      2979.70;                       2979.7;;;05/10/2021;30/09/2021;30/09/2021;30/09/2021;05/10/2021;;Bank Transfer;YES;0000101749;DS Smith Omikron Kft;PHUOMH;0700000589
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;H;                     42000.00;                        42000;;;05/10/2021;05/10/2021;05/10/2021;05/10/2021;05/10/2021;;Bank Transfer;YES;0000101604;DS Smith Packaging Füzesabony;MERGER;0700000596
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;H;                   1676087.00;                      1676087;;;05/10/2021;05/10/2021;05/10/2021;31/12/2022;05/10/2021;;Bank Transfer;YES;0000101749;DS Smith Omikron Kft;MERGER;0700000597
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;H;                      5680.07;                      5680.07;;;05/10/2021;05/10/2021;05/10/2021;05/10/2021;05/10/2021;;Bank Transfer;YES;0000101749;DS Smith Omikron Kft;MERGER;0700000601
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      9000.00;                         9000;;;16/11/2021;19/10/2021;19/10/2021;15/11/2021;16/11/2021;GB06;Bank Transfer;YES;0000101637;D S Smith Bulgaria S.A;ABGPAZ;0700000629
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     20100.00;                        20100;;;16/11/2021;19/10/2021;19/10/2021;15/11/2021;16/11/2021;GB06;Bank Transfer;YES;0000101644;DS Smith Belisce Croatia d.o.o;AHRBEL;0700000630
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     25100.00;                        25100;;;16/11/2021;19/10/2021;19/10/2021;15/11/2021;16/11/2021;GB06;Bank Transfer;YES;0000101611;DS Smith Packaging Austria Gmb;PATKAL;0700000631
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      4000.00;                         4000;;;16/11/2021;19/10/2021;19/10/2021;15/11/2021;16/11/2021;GB06;Bank Transfer;YES;0000101214;DS Smith Packaging Austria Gmb;PATMAG;0700000632
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     21000.00;                        21000;;;16/11/2021;19/10/2021;19/10/2021;15/11/2021;16/11/2021;GB06;Bank Transfer;YES;0000101636;DS Smith Bulgaria S.A;PBGPAZ;0700000633
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      5300.00;                         5300;;;16/11/2021;19/10/2021;19/10/2021;15/11/2021;16/11/2021;GB06;Bank Transfer;YES;0000101754;DS Smith Bulgaria SA;PBGRAZ;0700000634
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      5000.00;                         5000;;;16/11/2021;19/10/2021;19/10/2021;15/11/2021;16/11/2021;GB06;Bank Transfer;YES;0000100695;DS Smith Packag Czech Republic;PCZSSC;0700000635
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                       600.00;                          600;;;16/11/2021;19/10/2021;19/10/2021;15/11/2021;16/11/2021;GB06;Bank Transfer;YES;0000100579;DS SMITH PACKAGING ESTONIA AS;PEETAL;0700000636
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                       350.00;                          350;;;16/11/2021;19/10/2021;19/10/2021;15/12/2021;16/11/2021;HR30;Bank Transfer;YES;0000101464;DS Smith Cretan Hellas SA;PGRIER;0700000637
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      7000.00;                         7000;;;16/11/2021;19/10/2021;19/10/2021;15/12/2021;16/11/2021;HR30;Bank Transfer;YES;0000101460;DS Smith Hellas SA;PGRTHE;0700000638
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     18800.00;                        18800;;;16/11/2021;19/10/2021;19/10/2021;15/11/2021;16/11/2021;GB06;Bank Transfer;YES;0000101599;DS Smith Belišće Croatia D.O.O;PHRBEL;0700000639
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     17500.00;                        17500;;;16/11/2021;19/10/2021;19/10/2021;15/11/2021;16/11/2021;GB06;Bank Transfer;YES;0000101635;Bilokalnik-IPA d.d.;PHRCOP;0700000640
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     21000.00;                        21000;;;16/11/2021;19/10/2021;19/10/2021;19/10/2021;16/11/2021;;Bank Transfer;YES;0000102146;DS Smith Packaging Hungary Kft;PHUFUS;0700000641
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      5500.00;                         5500;;;16/11/2021;19/10/2021;19/10/2021;15/11/2021;16/11/2021;GB06;Bank Transfer;YES;0000100834;DS Smith Packaging Hungary Kft;PHUSSC;0700000642
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      1600.00;                         1600;;;16/11/2021;19/10/2021;19/10/2021;15/11/2021;16/11/2021;GB06;Bank Transfer;YES;0000100737;DS Smith Packaging Lithuania U;PLTEUR;0700000643
